recommendation_id,steam_id,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
146914910,76561198115801967,49,2,29925,17,29782,1712862195,english,"I selled my wife for this gaem my mother-in-law won't shut up about it so i kep racruting and neming vestals after her and letting them die of a haert atteck to show her how is the bos of the huse love from Zimbawe turly not regerting my boying of the gaem it drwons out the cries of my childern when i hit that phat cirt",1695540794,1695541182,True,15,16,0.669191718101501465,0,True,False,False
156669668,76561198798570227,0,37,85,0,85,1640840058,english,"Very dark, very dungeon 10/10",1706062609,1706062609,True,27,8,0.66817551851272583,0,True,False,False
145842275,76561198096072782,120,6,9630,0,7489,1694545506,english,"The game is fun. just fun...\n\nTHE BEST PART:\n\nIts hard for your boss to catch you while playing during work hours ;)",1694080999,1694080999,True,16,1,0.666588306427001953,0,True,False,False
149707605,76561197963783181,513,12,16937,0,15909,1702106529,english,"This one is infinitly better than the second game. Also the modding scene is sick (in every way :P)",1699368224,1699368224,True,18,1,0.664490282535552979,0,True,False,False
158019977,76561197968807905,329,64,2471,0,1645,1709177293,english,"i hate this game",1707591284,1707591284,True,19,10,0.661441683769226074,2,True,False,False
144590104,76561198102999649,0,73,28871,0,28446,1705451498,english,"I would sleep with anyone who plays darkest dungeon",1692475433,1692475433,True,14,14,0.660678327083587646,0,True,False,False
147723153,76561198150849550,0,39,2899,0,2268,1696719687,english,"I was instantly hooked when I started the game, but it all falls apart as soon as you make a mistakes later on.\n\nThis game is well known for the permanent death mechanic. Early on and in the midgame, this is a fantastic mechanic that really punishes poor play while still giving the player plenty of opportunities to recover from their mistakes.\n\nLater in the game, though... If you loses a level 5 or 6 hero, you are looking at literal hours of grinding just to get back to where you were. It isn't interesting. It isn't fun. It doesn't create unique situations. It wastes the player's time with mindless grinding. By this point, you have most of the best trinkets, have seen almost every boss, and are just trying to finish up the game. Being forced to spend hours grinding for levels is not a fun mechanic, and the game does nothing to make leveling any faster.\n\nIf you have tons of time on your hands, maybe this isn't such a terrible thing. Though, if you have that much time, play something more engaging and interesting.\n\nI want to love this game, but I just can't bring myself to finish it after losing a few max level characters to a combination of poor play on my part and an absurd amount of critical hits. Level grinding is an outdated mechanic that ruins the endgame of Darkest Dungeon.",1696571718,1696720006,False,57,11,0.660616934299468994,0,True,False,False
152064907,76561198079714898,0,5,130390,0,130084,1712267684,english,"Never thought that I would like a game that tries to make me suffer. But I don't suffer! Every trip into the Dark is a story. Some stories end well, some not... But all of them are amazing and entertaining.\nAnd the workshop integration made me play this game for all these years. Thank you very much!",1701013188,1701013188,True,19,1,0.658830344676971436,2,True,False,False
161998184,76561198891094465,46,3,11658,30,11628,1714012710,english,"I peed myself playing this game, and cried when my heroes died.",1712027433,1712027433,True,11,10,0.65106046199798584,0,False,False,False
148908713,76561199070424338,86,5,23754,0,21654,1699564352,english,"Man this game goes crazy\nmods are a w\ngame play is a w\nlore is a w\neverything in this game is a w",1698325083,1698325083,True,17,0,0.646974623203277588,0,False,False,False
156531383,76561198136064490,0,5,3038,0,2486,1706061411,english,"EEEEEEEMMMMOOOOOTIONAL DAMAGE!!!!!!",1705908330,1705908330,True,26,12,0.646457433700561523,0,True,False,False
154402186,76561198043418581,0,32,37,0,37,1688396969,english,"even the lore fans dont know that the ancestor was a pimp",1703540737,1703540737,True,15,1,0.646065235137939453,0,False,False,False
152103240,76561198869075075,49,9,14232,0,4419,1709911414,english,"This is the most stressful game I've ever played\n\n10/10",1701027112,1701027112,True,12,2,0.643925786018371582,0,True,False,False
138060353,76561198073906338,0,34,3546,0,1453,1683999396,english,"Much better than Darkest Dungeon 2.",1683659185,1683659185,True,41,3,0.640420436859130859,0,True,False,False
143230642,76561198926074181,0,1,5001,0,725,1692667383,english,"This game causes me pain 10/10",1690931349,1690931349,True,15,5,0.639810800552368164,0,True,False,False
148463517,76561198153426670,0,27,6857,0,6748,1704686664,english,"one of the best vibes in video game history.",1697675733,1697675733,True,15,0,0.638812422752380371,0,True,False,False
144409923,76561198041955970,0,5,18658,0,12508,1711440532,english,"One of the best dungeon crawl games ever made.",1692279538,1692279538,True,17,0,0.631878077983856201,2,True,False,False
138647380,76561198153759869,154,19,8798,0,6164,1698327948,english,"darkest dungeon? Darkest moment of my life.\n\nIt has furry sex mods for some reason...",1684623680,1684623680,True,8,17,0.631190359592437744,0,True,False,False
147386459,76561198356367535,0,3,13059,340,5992,1713266767,english,"Losing someone has never felt so bad.",1696107347,1696107347,True,11,1,0.626954197883605957,1,True,False,False
140955828,76561199194008064,61,4,3641,0,2973,1708180316,english,"It made me question if i should seek mental help or not",1688109509,1688109509,True,14,6,0.625123322010040283,0,True,False,False
146245809,76561198027484889,0,6,18722,0,17435,1699477325,english,"I only play this game around Halloween every year. Been playing for years, still can't beat the damn thing, but I still LOVE this game. The artwork, writing, music, general creepy atmosphere, and the Ancestors narration are all AWESOME.",1694638709,1694638709,True,14,0,0.624895274639129639,0,True,False,False
159255425,76561197971756025,175,3,17008,0,16743,1708998872,english,"I have such a love/hate relationship with this game :/",1708877323,1708877323,True,9,1,0.619608938694000244,0,True,False,False
162179096,76561198059488961,226,14,1698,0,1698,1712229333,english,"The first twenty hours were great and fun and exploratory, but the unfortunate truth is that the game is as wide as an ocean, deep as a puddle. \n\nIt boasts multiple classes and different things you can do but if you want to continual win and make progress you have to succumb to the meta-game, so rather than you being the one who defines what is good, the game has decided for you that such classes can only do certain things and other classes will always be better given a scenario. Which is fun for a time since you're learning the game, but once you learn how it works the willingness to experiment with different groups and abilities feels futile when you can instead just play the meta-game and continual win and make progress. \n\nInteresting game, unfortunately bogged down by the inability to be creative in your approach. Some boss gimmicks become boring, and if the game decides you have bad luck, there is nothing you can do about it.",1712230150,1712230150,False,8,0,0.616054654121398926,0,False,False,False
144590293,76561198797945341,0,1,137218,0,137171,1692563595,english,"ummm, good game. pretty addicting game loop.",1692475623,1692475623,True,10,5,0.615318596363067627,0,True,False,False
146961253,76561199135401333,46,4,2365,0,1710,1697674987,english,"Great is the weapon that cuts on its own!",1695586526,1695586526,True,9,1,0.611814618110656738,0,True,False,False
156693298,76561199012971161,0,1,3200,0,2828,1709749067,english,"Mentally ill people",1706095564,1706095564,True,16,3,0.610705971717834473,0,True,False,False
144913558,76561198086122152,1438,155,836,0,836,1640899191,english,"Really well executed if sometimes frustrating roguelike with a narrator that brings it all home.",1692877276,1692877276,True,9,0,0.605924904346466064,0,True,False,False
138216704,76561198104775690,372,50,3551,0,3551,1681307423,english,"Houndmaster: Steady, girl. If we're called, we answer.",1683949474,1683949474,True,11,0,0.604554295539855957,0,True,False,False
137920982,76561198161529678,0,3,3736,0,3736,1683396813,english,"Like Pokémon, except your pikachu just gets his shit rocked by 12 foot ogre holding a tree and died. 10/10, I was way better at this one than Dead Cells",1683430596,1683430596,True,19,10,0.602323293685913086,0,True,False,False
155343440,76561199103861975,0,2,8392,0,8392,1642478553,english,"game is fun except when its not ((just stop play come back later))",1704495355,1704495355,True,14,0,0.601359546184539795,0,True,False,False
142814531,76561198013783966,0,14,22033,0,22033,1690343624,english,"Ultimately, I simply cannot recommend this game.  I've played it quite a few hours, which by itself might seem thumbs-up recommendation, but it really isn't.\n\nI like the battle line style games (by which I mean the array/position of your characters in a turn-based combat has meaning).  A front line, a back line, support, damage, looking for synergies.  Nifty. Engaging even.\nI've read/watched the guides and tips.  I didn't find any of it particularly of use, I've been playing these sorts of things for a while.\n\nThe reality of this game is... frustrating.  At anything higher than the easiest level, the RNG is cruel and punitive.  At the easiest level... some mild challenge (which ramped up _sharply_ for the final dungeon).  The designers should note there is a significant difference between challenging and just mean.  Not to mention a nuisance factor.  \nI'm okay with taking losses if it achieves my goals.  Slogging to earn enough money to make the characters viable so they can complete the only challenges available, watching them get crushed, oft with a series of crits from the enemies and misses on my part, in the first one or two meaningless fights in a run?  When there are likely to be 5 or 6 more fights plus maybe a boss?  Ugh.  The challenge is high enough that losing even one of four characters on the way to the boss is a death sentence (in the boss fight, that's fine, I've lost 3/4 and still won, dicey though).  \nHealing, especially stress healing, is sparse enough, and defenses low enough that one might think that the all damage is the way to go, but attrition will quickly show the error of that thinking.  And, ofc, the decent support classes mostly don't do enough damage &/or tank enough to make them viable on their own (as it should be, but there is a balance to be achieved in there somewhere).\n\nOh, and the money grind.  Painful, right up until you are flooded with it.  But did I mention the building upgrade resource grind?  Which is dependent on the RNG?  And your limited space, competing with money at every turn?  Choices matter and all that, but you truly need _everything_, right now, no exceptions, or you die trying.  Repeatedly.  Over and over.  Which might be okay... IF the losses at times didn't leave you so destitute as to be unable to continue at all.\nNot workable.\n\nAnd after now rage-quitting from yet another excruciating and drawn-out series of failures and TPWs (which is the usual way I go in this game, build, build, nurse the characters and teams, try to scrape by, then watch it all collapse like a house of cards), the game is uninstalled.",1690348731,1690348731,False,49,31,0.598903357982635498,0,True,False,False
150521714,76561198170643983,0,47,268,0,231,1707707331,english,"I love this new sitcom.",1700527457,1700527457,True,10,3,0.596733689308166504,0,False,False,False
139269221,76561198046917548,233,14,3200,0,3200,1684892279,english,"I've tried beating this game on two different occasions. The first time, I got to about week 50-ish, but eventually I just got rekt because I was a newb. I then put the game away for a while because I did not feel like starting all over again. Eventually, I decided to give the game a second chance because I wanted to at least beat it. I did a bit better and got a bit further, but honestly, after a while, the game started to feel like a bit of a chore. I felt like progress was slow and I was grinding a lot after a while. It seemed a bit repetitive and eventually I just felt like it wasn't worth it anymore. I couldn't force myself to get to the end because I just wasn't enjoying myself. I felt like I was just focused on farming trinkets/gold and leveling up the characters for most of the time I was playing rather than actually advancing. Occasionally, I would beat a small boss but that was about it. You really have to be in it for the long haul if you want to be a completionist.\n\nThat being said, I think there's a lot of good in this game. Most of the characters/elements are pretty balanced for the most part, and there is some fun strategic stuff here too. If you like this genre, it might be worth a try especially on sale. But if you don't like to grind, then I would think carefully about it before you buy.",1685459068,1685459068,False,11,1,0.596087038516998291,0,True,False,False
158350665,76561198057567462,271,2,551,0,551,1658321273,english,"Great aesthetic, tedious gameplay.",1707971159,1707971159,False,21,3,0.594802498817443848,0,True,False,False
158605862,76561199229919432,0,18,1215,0,1169,1708636321,english,"Turn-based games without much in the way of movement systems are one of the hardest genres to pull off in my opinion. For a slow-paced genre that relies on strategy to be fun, it can be hard to avoid situations where it's best to just use whatever move has the biggest numbers over and over. I feel this issue is best highlighted in pokemon, where casual players can get by pretty easily just by using a big move repeatedly and one-shotting everything. Darkest Dungeon completely circumvents all of the genre's usual flaws and forces you to think. It took me like 4 party-wipes to grasp that this game was something special, something that required a deep understanding of different synergies, combos, and mechanics, but once I started to put the pieces together, it became a blast. As of the writing of this review, my learning curve is only beginning to tread upward, but I can already say that DD has one of the best, if not the single best, turn-based RPG combat systems that I've ever seen. It doesn't need a grid map like fire emblem to introduce positioning elements. Even with its deceptively simple positioning system and the way it follows pokemon's formula of only allowing each character to know four moves at any given time, the synergies between different characters and the way their abilities compliment each other is truly a sight to behold. If you enjoy turn-based strategy, this game is a necessity. Plus, it's got workshop support, and it's one of those games with really cool devs who look at the awesome in-depth mods made by their community and make them into official content, or even publish them on the steam store as entirely new games in their own right like they did with Black Reliquary. As far as DLC goes, crimson court is basically more of the Darkest Dungeon you know and love. It has new mechanics, enemies, and some really cool bosses (I've only fought the crocodile so far, but the battle was very difficult in a very fun way, and beating it felt extremely rewarding), but it doesn't reinvent the wheel. The best part, however, is probably the Flagellant, a new class that damages and applies bleed to itself in exchange for healing other party members, doing big attacks, and otherwise helping the rest of the team. The Flagellant also has a few big moves that he can perform only at low HP, synergizing with his self-damage mechanic and making the class feel way more involved. The mission structure is much the same as ever. Color of madness and butcher's circus are a bit further removed from the base game, offering new game modes. Color of madness adds a new area, the farmstead, that acts like a sort of gauntlet mode. There's no torch, no food or camping, no corridors to traverse or objects to interact with. It's just back-to-back battles. Personally, I really enjoy the mode. It gives you constant action and simplifies the game a bit, tearing away some of the fluff and extra mechanics to give way to the game's phenomenal combat system. It also rewards you with unique trinkets to bring into normal missions, tying it nicely back into the main game's progression. Butcher's Circus, unlike the previous two DLCs, doesn't really contribute to the main game. It's a mode that's mostly independent of your estate's progression (you only need to unlock everything in this mode once, even if you complete your estate save file) which lets you partake in multiplayer battles. It doesn't really add to the base game in any way, but I don't care, because this mode fucking slaps. I absolutely love butcher's circus. It's a bit sandboxy, since you can customize your trinkets and heroes in any way you choose without risking the loss of those trinkets or heroes, which makes it a great proving ground to test a cool build. It's also just a ton of fun to put your strategies head to head against real people. The final paid DLC, the shieldbreaker class, doesn't add as much as the other two, but in my experience the shieldbreaker is busted as hell so I'd say it's worth it anyway. She's a dancer who plays a bit like the jester and has some nice hard-hitting attacks plus a little bit of bleed and blight. The other DLC hero, musketeer, is kinda mid, but she's also free so it doesn't matter.",1708242977,1708242977,True,6,0,0.591988146305084229,0,True,False,False
157130197,76561198030904505,0,37,9465,0,9297,1711460199,english,"There was a time when I would not only endorse this game but perhaps give it a rare 10/10. This was up to 2017 and the Butcher's Circus. Nowadays this is far from the case.\n\nThe original game with its two difficulties (normal and hard) and several old and newly added areas is very well balanced, challenging and rewarding for planning and experience.\n\nSince then the balance values have been tweaked making stress a more abundant problem, the PvP circus annoys the player every step of the week to play it in a giant glowing icon even though the servers are down for some players and Redhook never fixed this connectivity issue. Thus several achievements are impossible for a decent chunk of players.\n\nCombine that with two new mechanics, the blood curse and the farmstead. Both of these are optional and should be challenged mid to lategame. Ingame both tell the player to do it on Resolve 1-2. This is wrong. The Farmstead endless run will overwhelm early groups and will set stress and money back alot. Doing it on hardmode is akin to suicide as it saps precious resources for early build up.\n\nThe blood curse dungeon is a similar trap, spawning new ways to slow you down and to kill your people all over the map once it has been triggered. It should be avoided on hardmode runs if possible.\n\nThis game is not as well balanced as it was up to 2017, the game is not rewarding as it was up to 2017 and the game annoys you like nothing else with a feature that is DEAD. A dead feature that makes this game a nightmare for completionists. It is 100% incompleteable.\n\nIf you are a completionist, do not buy this game. If you dislike mobile game info terror... avoid it too. Although some mods remove that nuisance.\n\nNowadays this game is okay, play it and maybe complete the singleplayer content. I personally will NOT recommend it anymore. This dungeon has been corrupted.",1706546342,1708957496,False,25,6,0.591653585433959961,21,True,False,False
162332136,76561198321182270,126,26,1336,8,642,1713160959,english,"---{ Graphics }---\r\n☐ Ultra Realistic\r\n☐ Beautiful\r\n☐ Good\r\n☑ Decent\r\n☐ Bad\r\n☐ 2D pixel\r\n\r\n---{ Gameplay }---\r\n☐ Very good\r\n☑ Good\r\n☐ It's just gameplay\r\n☐ Mehh\r\n☐ Just don't\r\n\r\n---{ Audio }---\r\n☐ Eargasm\r\n☑ Very good\r\n☐ Good\r\n☐ Not too bad\r\n☐ Bad\r\n☐ I'm now deaf\r\n\r\n---{ Audience }---\r\n☐ Kids\r\n☐ Teens\r\n☑ Adults\r\n☑ Old Aged\r\n☐ Everyone\r\n\r\n---{ PC Requirements }---\r\n☐ Check if you can run paint\r\n☑ Potato\r\n☐ Decent\r\n☐ Fast\r\n☐ Rich\r\n☐ Ask NASA if they have a spare computer\r\n\r\n---{ Grind }---\r\n☐ Nothing to grind\r\n☐ Isn't necessary to progress\r\n☑ Average grind level\r\n☑ Too much grind\r\n☐ You'll need a second life for grinding\r\n\r\n---{ Story }---\r\n☐ No Story\r\n☐ Some lore\r\n☐ Average\r\n☑ Good\r\n☐ Lovely\r\n☐ It'll replace your life\r\n\r\n---{ Difficulty }---\r\n☐ Just press 'W'\r\n☐ Easy\r\n☑ Easy to learn / Hard to master\r\n☑ Significant brain usage\r\n☐ Dark Souls\r\n\r\n---{ Price }---\r\n☐ It's free!\r\n☑ Worth the price\r\n☑ If it's on sale\r\n☑ If u have some spare money left\r\n☐ Not recommended\r\n☐ You could also just burn your money\r\n\r\n---{ Bugs }---\r\n☑ Never heard of\r\n☐ Minor bugs\r\n☐ Can get annoying\r\n☐ Its a freaking infestation\r\n☐ ARK \r\n\r\n---{Rating}---\r\n☐ 1\r\n☐ 2\r\n☐ 3\r\n☐ 4\r\n☐ 5\r\n☐ 6\r\n☐ 7\r\n☑ 8\r\n☐ 9\r\n☐ 10\r\n☐ THE GOAT",1712406971,1712406971,True,7,1,0.589416563510894775,0,True,False,False
155937275,76561198321485738,0,18,8859,0,8836,1709602515,english,"By doing the old road you will discover that all that breaths wants you to fail, even your fellow partners sometimes...\n\n\n10/10 It's very similar to real life",1705203518,1707839891,True,4,2,0.589114189147949219,0,False,False,False
142871201,76561198047234692,0,36,11328,0,11328,1690425947,english,"Has certain frustrating RNG elements and few downright silly designs (ie. not being able to put characters with too big level difference in the same party), but is overall a great game.",1690427217,1690427217,True,8,1,0.587909460067749023,0,True,False,False
161839966,76561198119026769,0,5,11543,3598,3107,1713626048,english,"Super fun! Totally recommended if you like turn based games like Heroes of M&M or chess",1711839724,1711839724,True,18,7,0.586119771003723145,0,True,False,False
139938329,76561198143973378,172,4,8180,0,7187,1687282962,english,"Really places you on the edge of a constant mental breakdown.",1686570387,1686570387,True,13,4,0.584730267524719238,0,False,False,False
157902723,76561198274001240,0,2,9344,1,828,1713592206,english,"Godly game, rampaging the dungeon with four troops! How did five of us end up with afflictions?",1707455924,1707465462,True,6,0,0.581749081611633301,0,False,False,False
140815675,76561199156240357,0,12,1875,0,990,1710344430,english,"You will mald, you will get bullshitted and you absolutely will get wiped for no reason at all, but you will learn and you will eventually win. RNG doesn't matter nearly as much as knowing how to plan team comps, understand party roles and knowing how to build your characters (there's even a hidden accuracy pity mechanic if you keep missing hits in a row).",1687903350,1687903350,True,8,0,0.581749022006988525,0,True,False,False
156194728,76561198319092660,0,10,12317,57,11924,1713400317,english,"Overconfidence is a slow and insidious killer",1705527845,1705527845,True,95,7,0.885886847972869873,0,True,False,False
156738165,76561198069817274,0,4,5961,0,5800,1706148744,english,"I picked up a game to help rid me of stress after work. It did not work. 10/10",1706139226,1706139226,True,86,29,0.882251501083374023,0,True,False,False
140118387,76561198084896263,0,26,3800,375,3203,1713588918,english,"Remind yourself that overconfidence is a slow and insidious killer",1686857559,1686857559,True,93,14,0.866082310676574707,0,True,False,False
147878547,76561198007806403,0,11,2049,0,1262,1697154742,english,"I tried uncovering the secrets of my ancestors and all I got was severe mental illness. 101/10, would lose self to madness again.",1696783763,1696783763,True,66,13,0.860053956508636475,0,True,False,False
162089277,76561199119084882,92,5,39995,0,39919,1712515624,english,"Darkest Dungeon is a wonderful, genre defining classic that helped me through one of the most stressful years of my life. Hamlet became a place of respite and booting up the game was one of the few joys I got out of life, as pathetic as it sounds.\n\nI will try to put it bluntly, DD is not a grindy or hard game people make it to be. It is very easy to accrue wealth and heirlooms by abusing the low light reward mechanics and using antiquarians. Stunning and stalling are so comically overpowered that the devs had to nerf them in the sequel. Don't be intimidated by the illusionary difficulty of the game, and you will discover a gem with amazing, Lovecraft inspired writing combined with competent narration and a beautiful soundtrack that complements each other perfectly.\n\nAll of the DLC's are worth buying, I wouldn't recommend activating them in the first playthrough though as it might prove to be problematic because of the extra layer of complexity and difficulty they add to the game.\n\n[b]So, steel yourself, and remember, there can be no bravery without madness.[/b]\n[b]The Old Road will take you to Hell, but in that gaping abyss, we will find our redemption.[/b]\n",1712122985,1712122985,True,64,5,0.849116802215576172,1,True,False,False
160752194,76561198263440210,195,19,3288,0,3288,1702582907,english,"Overconfidence is a slow and insidious killer.",1710673202,1710673202,True,121,14,0.837169170379638672,0,False,False,False
144672503,76561198924032786,91,93,309,1,308,1713590643,english,"Remind yourself that overconfidence is a slow and insidious killer",1692566147,1692566147,True,55,7,0.835970699787139893,0,True,False,False
161627399,76561198830953169,147,7,4963,196,4520,1713985500,english,"My favorite part of the game is when an enemy hits a character with 93 dodge for critical 33 damage.",1711597338,1711597338,True,66,27,0.828033506870269775,2,True,False,False
149971761,76561198176927217,71,12,8843,0,8843,1633017922,english,"overconfidence is a slow and insidious killer",1699752493,1699752493,True,72,3,0.821759521961212158,0,True,False,False
161139133,76561198052552395,0,28,6049,0,6049,1711261009,english,"In brightest day, in blackest night,\nNo evil shall escape my sight.\nLet those who worship evil's might,\n... oh no my light went out! \n\nIt's the Stress that gets you in the end...",1711101822,1711101822,True,60,19,0.821152567863464355,0,True,False,False
161888359,76561197971392235,0,14,13161,0,13161,1711896014,english,"I kind of hate that I'm not recommending this game, but I'm not. There are 2 issues:\n\nIssue #1: The language in the (updated) EULA that you need to Consent to monitoring while you play this. I understand that this is because of the Butcher's Circus (multiplayer) DLC, but it's not well defined, and was instituted after I bought the game, and that's not cool (I have never agreed to the updated EULA).\n\nIssue #2: This one's harder to understand unless you've played Darkest Dungeon already, because:\n--> The artwork is excellent.\n--> The narration is top-notch.\n--> The H.P. Lovecraft-inspired story line is dark & creepy & awesome.\n--> The mechanics are challenging (and I really like turn-based games), the heroes varied, and the build-up of your party is neat & interesting.\n\nAnd yet, I'm at the end of this game after many hours, and it simply... stops being fun to play. It screeches to a totally un-enjoyable halt. I actually have stopped caring if I finish Darkest Dungeon, and I'm not really interested in its sequel(s).\n\nIt's not that it's too difficult (you learn throughout the game that it is very punishing, and that's kind of the point - you still play *because* of this), but rather it eventually becomes a tedious grind for its own sake. I also understand completely that real life is absolutely like this; sometimes bad things just happen and all the best-laid plans get blown to pieces by some seemingly random event (and again, in a dark, hope-deprecating plot, this is one of the major points), but it doesn't make for a good gaming experience, or at least, one that I want. \n\nSo, in the end, a great deal of this equates to the game simply just wasting my time, which is something we all get less and less of. Thus, my overall feelings on Darkest Dungeon have soured (because of the above 2 issues), and I can't bring myself to actually recommend it.",1711898111,1711898111,False,561,20,0.818795859813690186,19,True,False,False
143226956,76561199089961110,37,12,17713,352,4233,1713533035,english,"Schizophrenia inducing neanderthal menagment simulator.",1690925476,1690925476,True,68,16,0.817549943923950195,0,False,False,False
140256835,76561198320461051,92,34,2272,0,796,1700228772,english,"A crusader died of a heart attack from moving a boat with his bare hands, the caretaker won't leave the brothel, i forgot to bring torches because i brought enough food to feed an entire continent, and my plague doctor just won't stop having a mental breakdown. good game",1687062471,1687062471,True,46,23,0.81735539436340332,0,True,False,False
154176802,76561199219701825,62,2,433,0,145,1703714348,english,"My crusader is a pervert and managed to get a ban in the local brothel.\n\n10/10",1703297610,1703297610,True,68,35,0.814583182334899902,0,True,False,False
154510271,76561198199060993,99,19,7359,0,6238,1710362663,english,"Whenever I am doing well in life, I come back to this game to remind myself of my righteous place in reality.",1703649979,1703649979,True,46,23,0.797394633293151855,0,False,True,False
148401141,76561198091864520,0,23,1746,0,1746,1693453988,english,"its good. the plague doctor in  this game made me realize i was a lesbian",1697569226,1697569226,True,73,40,0.796325206756591797,0,True,False,False
141798133,76561198078446593,284,45,1320,0,915,1698429204,english,"When my team gets stressed out, I get stressed out too irl.\n10/10 relaxing game",1689036260,1689036260,True,46,5,0.788453817367553711,0,True,False,False
152702429,76561199239108094,99,5,2884,0,2742,1707365773,english,"hero to hit: 95%\nmiss\nhook where it hurts\nCRIT!\nhook where it hurts\nCRIT!\nfun times, enjoying the game so far",1701500269,1701500269,True,39,13,0.785625457763671875,0,False,False,False
158638353,76561198269622047,224,9,43078,0,43078,1657990497,english,"Its corridors echo with the whispers of madness, and every step forward feels like a descent into the abyss. Heroes are but flickering candles against the overwhelming shadows, their struggles a futile dance with the inevitable. In this merciless realm, hope is a fragile illusion, easily shattered by the horrors lurking in every corner. It's a journey into the darkest recesses of the human psyche, where victory comes at a price too steep for some to bear.",1708272215,1708272215,True,37,2,0.780478417873382568,0,True,False,False
139035360,76561198448200447,969,8,636,0,545,1686203902,english,"This game feels like Berserk if you weren't Guts and were some random merc about to be devoured by some unholy abomination, so 10/10",1685125131,1685125131,True,36,6,0.779560744762420654,0,False,False,False
159019144,76561198007374930,0,53,32648,0,32648,1708624461,english,"Recently took this game up again after letting it sit for seven years. Up against the 86 week time limit and with 8 heroes already dead, I wiped on the final boss of the very last dungeon and 86 weeks of game-playtime - many days of real time - went down the drain. It took me seven years to recover my morale enough to try again.\n\nYou start the game with two heroes, always the same two guys, Reynauld the kleptomaniac crusader and Dismas the cheating highwayman. In other games of this sort your heroes are always straight-backed courageous fellows who are in it to the end, but in this game your adventurers have quirks which are sometimes good, and sometimes bad (like being a kleptomaniac, or a known cheat). As they adventure through the dungeon they get stressed out and sometimes they'll crack and develop afflictions which cause them to behave strangely (and poorly) in combat. (Occasionally the stress will make them true heroes. But not very often.)\n\nIf they survive, they can perform stress relief activities like grabbing a drink, gambling at the bar, praying to their gods, other things of that nature, and recover enough to maybe go back and try again. New heroes will come to your Hamlet on the stage coach, ready to fight and die for you, and you will build parties of four and send them out every week to explore the dungeons, get gold and trinkets, level up, and upgrade their equipment at the Hamlet (which you also upgrade to get better heroes, better equipment, better skills, and better stress relief activities). Ultimately your final goal is to go into the Darkest Dungeon, four times, to stop the unspeakable horrors that dwell there from taking over your world.\n\nDeath of a hero is almost always permanent, and on Stygian difficulty if you lose 12 heroes the game is over, or if you take more than the 86 weeks the game gives you the game is over. (You can play on lower difficulties which have no time or death limits, if you want. That turns the game more into a rogue-lite than a rogue-like. That might be your cup of tea.)\n\nOn my latest playthrough, I triumphed against the final boss with 2 weeks to spare. It felt good. Really good. On the old road, I found redemption.\n\nExcellent game, stressful, but it is great fun to work your way through the combat puzzles, so to speak, and slowly get better and better at finding hero and skill combinations that let you tear through the inhabitants of the various dungeons. The dungeons ramp up in difficulty as your heroes level up, and they will refuse to go back to dungeons that are too easy for them, so you have to get better. The champion difficulty dungeons, for level 5-6 heroes, are very, very tough, especially the bosses. I tend to lose my heroes at the beginning, when they are level 0 nobodies, and at the end, when the highest level bosses expose the weaknesses in my old strategies. Strongly recommend, if you like dungeon crawlers.",1708652502,1708652502,True,28,0,0.775953710079193115,0,True,False,False
157545163,76561198051376288,357,7,18730,0,16710,1712800020,english,"Put almost 300 hours in this game.\nGame is awful.\n\nBut it's one of the best games ever.",1707018645,1707018645,True,35,14,0.774084329605102539,0,True,False,False
158684494,76561198059171120,329,11,755,0,381,1708506368,english,"I had 4 heart attacks in a row but died because some wine got splashed on me",1708308600,1708308600,True,30,22,0.773037135601043701,0,False,False,False
137455365,76561198035233526,0,33,4477,0,3902,1706838293,english,"Where there is no peril in the task, there can be no glory in its accomplishment.",1682733828,1682733828,True,48,3,0.76905292272567749,0,True,False,False
161419630,76561198202984328,0,4,75120,36,75070,1713998647,english,"This place is a f***in nightmare",1711358116,1711358116,True,40,14,0.768818676471710205,0,True,False,False
149119781,76561198156025282,189,37,305,0,96,1701037441,english,"Sent a priestess to a brothel cause she was being paranoid 10/10.",1698579274,1698579274,True,46,21,0.766261696815490723,0,True,False,False
156270494,76561198091652535,0,12,13289,0,13289,1697513928,english,"This game really makes you FEEL like you're afflicted and about to have a heart attack. 10/10",1705633164,1705633164,True,37,5,0.765570402145385742,0,True,False,False
