recommendationid,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
107679171,76561198119731024,0,31,4091,0,1428,2022-02-11,koreana,"크래프팅류를 좋아한다면 그럭 저럭 즐길만한 중세풍 생존 경영 시뮬레이션 집어넣은 컨텐츠들은 다양하지만  시스템적으로 이용하기 불편하게 만들어놨거나  다른 요소들과 상호작용할 여지가 얕거나  단독으로도 깊게 파고들만한 여지가 적다  혹은 셋 다 이거나 컨텐츠 상태가 하나같이 왜 이래  이거 정식 출시한 게임 맞나  앞서해보기 게임 아니야 일단 처음 드는 감상은 메인 내러티브와 게임 시스템간의 괴리입니다 전쟁으로 가족을 잃고 지푸라기라도 잡는 심정으로 본무대로 오게된 주인공 퀘스트마커를 따라가보면  마을 주민으로 받아는 줄테니 혼자 힘으로 생활하게 젊은이  주민 부탁도 들어주면서 좀 친해지고  라며 스토리가 진행됩니다 하지만 게임에서 요구하는 플레이는  빈 터에 새롭게 마을을 세우고 노숙자들을 긁어모아 농노로 부려먹으면서 킹왕짱 영주놀이하기입니다 스토리에서 보여주는 이야기와 시스템적으로 요구되는 플레이가 다른데  그 괴리를 잘 설명해주지 않으니 초반에 엄청나게 햇갈렸습니다 특히 마을 주민을 받고 그 마을주민에게 필요한 생필품을 공급해주는 방법에 대한 설명이 부실합니다  튜토리얼은 고사하고 게임내 매뉴얼 탭에도 구체적인 방법이 나와있지 않기 때문에  외부 공략 사이트를 참조해야 합니다  그 다음으로는 불편한   가 큰 문제입니다 마을을 만들고 주민을 받아서 작업을 할당해야 하는데  그 작업 할당 시스템에 큰 하자가 있습니다 매달 행동력     한도 내에서  라는 물건을  개씩 생산 채집  이라는 시스템인데   를 생산 채집하지 못하는 상황이라도 행동력은 꼬박꼬박 잡아먹습니다 계절이 바뀌어서 채집 가능한 아이템이 바뀐다거나  재료가 모자라서 생산이 멈춰도 해당 항목으로 인한 행동력은 소모되기 때문에  잠깐 한눈 팔아도 월급루팡하고 있는 주민을 볼 수 있습니다 자주 관리 페이지를 들여다 보면서 수시로 조정하면 되지 않느냐    의 행동력을 할당하기 위해서는  씩 조절해야 합니다  느려 터져서 복장 터져요  후반으로 가면 갈수록 관리해야 하는 내역은 많아지는데  어느 세월에  씩 조절한답니까 패드 컨트롤을 염두에 둔   라 쳐도  한번에   씩 조절할 수 있는 키를 만들어주면 덧나나요 행동력을 꾸역꾸역 소모하는건 게임 컨샙이라고 쳐도  계절별로 채집 설정을 바꿀 수 있도록 프리셋 기능을 추가하면 안됐을까요 재료가 창고에 얼마나 남아있는지조차 보여주지 않기 때문에  재고량을 고려해서 조절하는것도 순전히 감으로 해야 하고요 특히 식재료 계통은 다양한 제철 재료를 사용한 레시피가 제공되는데  위의 단점들이 시너지를 일으켜 효율적인 재고 생산량 관리가 불가능에 가깝습니다 그래서 다양한 재료로 요리를 만들기 보다는 그냥 깡고기만 만드는게 차라리 속편할 정도입니다 높은 티어의 요리는 가성비가 좋다는 점은 있지만  그 높은 가성비를 활용하기 위해서는 생산라인이 막히지 않도록 하위 재료를 문자 그대로 썩어날 정도로 가지고 있어야 하고  그정도로 하위재료가 남을 정도면 굳이 효율화가 필요 없다는 맹점이 있습니다 쌩 채소만 씹어먹으나 요리된 음식을 먹으나 주민의 만족도나 생산력에 전혀 변화가 없으니까요  그냥 농업과 요리라는 컨텐츠가 있으니 안하기는 아까워서 생산라인을 돌리고 있는 정도의 감상입니다 그리고 크래프팅 게임으로서  비싼 주제에 가치없는 레시피가 너무 많다는 것도 문제입니다 도구류는 티어가 올라갈 수록 효율과 내구도가 올라가니 나름 가치가 있습니다 일부 소모품  차 재료류도 지속적으로 생산라인을 확보할 가치가 있죠 하지만 그밖의 물품은 정말정말 무의미합니다 대놓고 장식용 외에는 가치가 없다고 나와있는 가구류 도구 레시피 사기도 벅찬데 굳이 레시피를 구매해서 만들 이유가 없죠  주민의 집에 배치했을 때 주민 기분이나 생산 효율이 올라가면 혹시 모르겠습니다 예쁘게 장식할 수 있는 인터페이스를 별도로 지원하는것도 아니여서  티어 올리는 와중에도 꾸미기에 목숨거는 컨샙플레이가 아닌 이상에야 더더욱 만들 가치가 없습니다 아니면 후반에 돈이 썩어나서 할게 없는 상태라거나 그리고 의복류는 방어력과 하등 상관이 없고  보온에만 필요합니다 그런데 보온은 겨울에만 필요합니다 그나마도 싸구려 횃불만 들고 있어도 체온이 쭉쭉 오르니  물자가 모자란 첫해 겨울 말고는 신경쓸 필요가 없었습니다 게다가 겨울철에 얼음물에 들어가도 체온에 아무런 변동이 없더군요  허허  뭐하러 넣은 시스템인가 싶을 정도입니다 의복류에는 내구도같은게 없고 플레이어만 입으면 되기 때문에  상점 등에서 어떻게든 한 벌만 구하면 족하고도 남습니다  비싼 레시피값과 재료를 들여서 만드는게 낭비일 정도죠 그나마 가치가 있다면 상점에 팔아서 소중한 자금을 얻는 정도입니다만  도구류를 잔뜩 만들어서 팔아도 돈버는데는 지장이 없습니다 가구든 의복이든 주민들을 강화하는데 소비된다면 그것만으로도 생산라인을 확보할 큰 동기부여가 될텐데  그런게 없네요 생존 요소도 미묘한게  명목상 집어넣었다는 느낌에 가깝습니다 언급한 체온 요소는 무늬만 들어가 있으며  위생수치도 비슷한 느낌으로 뭐하러 있는걸까 싶을 정도입니다 탐험하면서 마주치는 위험한 야생동물들은 하나같이 느리기 때문에 스테미너가 마침 바닥난 상태가 아니라면 위협요소가 안됩니다 계절이 바뀔때마다 모든 생존관련 게이지가 꽉 차기 때문에  밥해먹기 귀찮아서 굶고다니는 괴악한 상황이 벌어지기도 합니다 게다가 퀘스트를 받기 전에 구체적으로 무엇을 가져가야 하는지 안알려주기 때문에  별거 아닌건줄 알고 받은 퀘스트가 사실상 클리어 불가능한 경우도 자주 발생합니다     옷만드는데 재료가 부족해요    옷감은 평소에 많이 확보해놨으니 수락   옷감의 이전 재료인 목화를 구해오세요    계절상 퀘스트 제한시간까지 목화 수확 불가 위의 언급들은 어느정도 게임의 시스템을 파악하고 나서 느낀 단점들입니다  오히려 상위 컨텐츠로 갈수록 나사가 빠졌다는 느낌이 들더군요  플레이 도중 죽으면 상속자로 플레이해서 왕조를 이어나갈 수 있다고요    시간을 플레이하고 있는데  아이가    도 안컸습니다  앞으로 몇십시간을 더해야 다음 세대로 이어할 수 있는건가요 게임내 설정을 조절해서 생산배율  하루  년의 길이 등을 조절하면 된다고 하는데 놀랍게도 이게 치트가 아니라 게임에서 기본으로 제공하는 기능입니다   개발자가 밸런스를 조율할 의지가 없어서 플레이어에게 떠넘겼다는 말밖에 더 되나요 크래프팅 게임으로서 테크트리를 올리는 재미 자체는 있지만  그것 뿐입니다  전체적으로 파고들만한 요소가 너무 얄팍하거나 그나마도 불편해요  여기에 고집스러울 정도로 불편한   는 얄팍한 바닥이 일찍 동나는 걸 막기 위한 고육지책이 아닐가 싶을 정도이네요 원래 크래프팅 생존게임을 좋아하기도 하고  어지간하면 도전과제를 다 클리어해야 게임을 놓는 성격 때문에 그냥저냥 하고는 있습니다만  다른 사람에게 추천할만한 게임은 아닌것 같습니다 ",2022-01-10,2024-02-06,False,43,1,0.764443397521972656,1,True,False,False
144336233,76561198115283666,0,19,3322,0,3322,2022-08-24,koreana,"이 망할놈의 마을 주민들은 똥 멍청해서처음부터 끝까지 재료  도구를 챙겨주지 않으면 일을 안하는 모질이들내가 마을 이장인데 이정도로 해줬으면 니들이 알아서좀해   요즘에는 완성도 안된 게임을 출시하는데 유행인가게임사 엿이나 먹어라",2023-08-16,2023-08-16,False,20,5,0.712636947631835938,0,True,False,False
121364372,76561198842994266,0,1,6697,0,3192,2023-11-14,koreana,"오랜만에 다시 하려는데 한글화 꼬라지가 왜 이 모양입니까 공식적으로 지원한다고 표시해놓을 정도면은 게임 진행이 가능하게는 해줘야 하는거 아닙니까 업데이트에 맞게 한글화 할 자신 없으면 한글화 미지원으로 표기해서 파는게 양심적이라고 봅니다 제작사는 참고 해주세요",2022-08-28,2022-08-28,False,19,1,0.706873893737792969,2,False,False,False
147864205,76561199167896048,0,6,6978,0,6392,2024-01-22,koreana,"씨발",2023-10-08,2023-10-08,False,40,16,0.801968634128570557,0,True,False,False
154976450,76561199368530210,11,4,4093,0,1979,2024-02-29,koreana,"게임을 하다보면 정신병이 옵니다",2024-01-01,2024-01-01,False,26,7,0.727542579174041748,0,True,False,False
143012805,76561199163833200,10,2,430,0,430,2023-07-25,koreana,"좋아했던 걸 쪽팔리게 하는 놈은 죽어야 한다  ",2023-07-29,2023-07-29,False,161,1,0.663625001907348633,0,True,False,False
142800639,76561198148334453,0,2,7246,0,7246,2021-01-20,koreana,"사칙이 법보다 위인 회사에서 만들어서 그런가 스토리부터 시스템까지 직원을 소모품 취급하는 게 아주 자연스럽네요  다시는 만나지 맙시다 ",2023-07-26,2023-07-26,False,40,0,0.644375443458557129,0,True,False,False
142772936,76561198159673166,368,17,460,0,460,2023-06-26,koreana,"림컴에서 하신 사상검증 잘 봤습니다  게임과 세계관이 매력적이라고 해도 직원의 사상을 검증 했다는 점은 변하지 않고 그런 게임사를 믿고 게임할 수 없습니다 ",2023-07-26,2023-07-26,False,175,1,0.618636488914489746,0,False,False,False
142780699,76561198819145336,27,3,3645,0,3645,2022-08-21,koreana,"되도 않는 얘기하며 쳐들어와 깽판치는 개백수들 오구오구해주느라 직원 사상검증하고 자르는 회사 게임    다시는 하고 싶지 않습니다  이럴 거면 적어도 직원의 사상과    를 검열하지 않는다  직원의 사상 존중한다 이런 얘기는 하지 않으셔야 하는 거 아닌가요  해고당했다는 직원분이 여기서 대체 뭘 더 할 수 있었는지    이번 대처는 무책임한 꼬리자르기식 해고로밖엔 안 보입니다  양성평등은 싫고 여성 캐릭터 옷이나 벗기고 싶어 하는 남성 유저들 끌어안고 오래오래 가세요  프로젝트 문 다시는 안 보고 싶습니다 ",2023-07-26,2023-07-26,False,90,2,0.609123110771179199,0,True,False,False
143014308,76561199080016085,20,2,1422,0,1422,2023-07-02,koreana,"정 다 털림 망겜에 갓캐들이 갇힘",2023-07-29,2023-07-29,False,10,0,0.586544215679168701,0,True,False,False
143320474,76561198262818467,0,3,894,0,894,2021-04-10,koreana,"개발사가 절대 취하면 안 된다고 생각했던 행동들을 보란 듯이 행한  개발사   프로젝트문을 둘러싼 루머가 진실이든 아니든  이 정도로 광적인 팬층이 돌아서는 일은 플레이어의 업계 종사자의 시선으로 보기에도 상당히 흥미롭다  부디 끊임없는 구설에 오르내리길 바란다  귀사가 악성 팬보이들을 접대하고   협박성 방문 을 해도 의견을 수용해 준다는 분위기를 다시 이끌어 낸 덕에 분위기가 상당히 흉흉하다  최근  고층에 위치한 우리 회사를 올려다보면서 사진을 찍고 있는 어떤 사람을 볼 수 있었다  우리 게임의 커뮤니티에는 인증 게시글이 올라왔고  내용은  업데이트 예정 안내를 수정하지 않으면 찾아와서 횡포를 부리겠다      그 상황을 보면서 어떤 기분을 느껴야 했을지는 귀사의 직원들이 더 잘 알지 않을까   사에서 근무할 때도 수많은 염산 테러 협박과 상해 위협을 받아왔지만  늘 그렇듯 대기업의 직원 보호는 철저하다  하지만 귀사에서 단시간 내 심어준 인식 덕분에 철저히 보호받을 수 없는 중소 개발사는 그저 착잡한 기분으로 원망만을 할 뿐이다 언젠가 게임을 플레이하며   이 개발사만큼은 정말 잘 되었으면 좋겠다 라고 생각한 것이 후회된다  이 사태를 예상도 못 한  자신의 안목에 유감이다 ",2023-08-03,2023-08-03,False,12,0,0.585639059543609619,0,True,False,False
143073818,76561199204946177,0,2,195,0,195,2023-07-02,koreana,"끔찍하네요  노동법을 뭐로보는거죠    이런 회사에서 만든 게임 별로 갖고있고싶지 않고 산지 얼마 안돼서 환불하려했는데 안타깝게도 환불기한을 넘어 환불을 못한게 좀 아쉽네요 ",2023-07-30,2023-07-30,False,13,1,0.580033183097839355,0,True,False,False
148908801,76561197962349543,0,1,553,0,553,2023-10-26,koreana,"스토리 밝다면서요 여러분",2023-10-26,2023-10-26,False,6,5,0.579058647155761719,0,True,False,False
147625763,76561198080400679,91,2,2690,0,2690,2021-02-03,koreana,"업데이트 할수록 전 버전이 그리운    게임게임 장르가 계속 바뀜  신게임",2023-10-04,2023-10-04,False,14,0,0.65447235107421875,0,True,False,False
147589032,76561198018100081,0,10,113773,0,113494,2024-03-27,koreana,"이 게임은 업데이트 할수록 게임이 망가짐  초창기 스페이스바로 웨이브 당겨서 로그라이크 핵엔슬레시 하던 때가 제일 재미있었다 ",2023-10-04,2023-10-04,False,10,0,0.627114295959472656,0,True,False,False
162702168,76561197999538704,0,30,4977,0,4146,2024-04-18,koreana," 갓겜이 될 수 있었던 똥겜  게임 자체는 재밌는데 운영이 매우매우매우매우매우 아쉬움핵앤슬은 세팅에는 머리를 쓰고 사냥에는 머리를 비워야하는데 딱 그렇게 하기 좋은 게임폐지줍기 하는 맛도 있고 경매장도 있고 캐릭터 육성 체감이 잘 되는 편파밍 장소도 다채로운 편이고 세팅의 자유도가 높은 편이며 초기화도 관대한 편디아블로 의 구닥다리 시스템을 고치고    의 복잡함을 간결화하여 섞은 느낌디아블로 와 매우 유사한데 적응하기엔 장점이지만 대놓고 비슷해서 단점일 수도 있음룬워드 템들 좀 보고 있으면 그냥    디아블로  아닌가 싶을 정도좋게 말하면 디아블로 와    의 좋은 점을 계승했고 나쁘게 말하면 둘을 표절해서 짬뽕함어느 정도냐면 히어로시즈에 비하면 팰월드와 피구라는 창작게임인 수준경매장이 있는 것은 편리하긴 한데 경매장    자체가 구림원하는 옵션을 상세하게 찾아보기가 힘듦없는 것보다야 나은데 좀만 더 편의성을 개선해주면 좋겠음한글화가 없음초기에 해준 한글화는 남아있지만 새로 추가되는 것들은 전부 영문임이걸 가지고 한국어 지원이라고 하면 사기죄로 잡혀가야 함애매하게 한글이 있는 쪽이 불편하다 싶어 영문으로 설정해봤더니 채팅에 한글이 안써짐그리고 한글 채팅 하다가 게임하려고 하면 키 안먹혀서 한영키 눌러줘야 함접속 서버는 가장 가까운 서버가 일본 서버로 핑은       정도 되는 것 같음서버와 별개로 한국 채팅 채널을 제공하기 때문에 한국 채널 입장하면 한국인들과 소통 가능채널에 있는 사람들 대부분이 친절해서 뭐 물어보면 잘 알려줌돈에 미친 운영을 보임게임  할인 자주 하니까   확장팩  가격대비 볼륨이 아쉽긴 한데 일단   스킨  펫  꾸미는 걸로 뭐라할 순 없지   그런데캐릭터  돈 받고 파는 게 맞나  심지어 가격도 좀 있음 시간지나면 할인하긴 함 창고     도 창고 판다고  걔는 무료게임인데 상자깡  무조건 돈내고 해야 하고 확률도 영 아님플러스 구독  이게 제일 선 넘었음게임의 편의성을 토막내서 구독   으로 지속적으로 돈뜯겠단 심보현재 플러스 없이도 적용되는 것들이 있는데 아이템 옵션 최소최대 표기 등 앞으로 플러스 전용으로 바뀔지도 모름가장 큰 문제는 버그신캐 꾸미기 스킨 이미지 깨지는 건 버그 축에도 끼지 않음용병은 툭하면 어디 껴서 텔레포트 해도 따라오지 않음특히 확장팩 액트 진행 버그는 선 세게 넘음돈 추가로 받고 낸 확장팩에 진행 관련 버그가 있는데 방치하는 건 진짜 쌍욕 먹어야 함발키리 가는 구간에 기믹으로 문 열어야 하는데 기믹 안하고 텔레포트로 통과 가능그렇게 통과해도 보스 나오는데 그거 잡으면 퀘스트 순서가 꼬임그게 아니더라도 헬 기준 퀘스트가 없어 다음 맵으로 넘어갈 수 없는 버그가 있음이걸 해결하려면 노멀 가서 일정량 퀘스트를 깨고 다시 헬 오고 하는 식으로 깨는데이것도 잘못 건드리면 아예 헬에서 확장팩 지역으로 넘어가지지 않음확장팩에서 배타고 헬헤임 가는 미니게임 왜 만들었나 싶음적의 미사일이 내 미사일을 파괴하는 것도 문제고 배경색과 비슷한 낙석공격도 문제고가끔 어지간하면 못피하는 딜레이로 연속공격하는 것도 문제인데심지어 보스가 화면 바깥쪽으로 살짝 나가게 젠되면서 피격 부위가 줄어드는 버그도 있음내 스펙과는 전혀 상관없이 진행되는 미니게임인데 실패하면 처음부터 다시본캐릭터가 미니게임을 하지 않고 지역을 넘어가는 버그가 걸렸는데이렇게 넘어가서 오딘 잡고 업적도 떴는데 확장팩 액트를 클리어하지 않았다고 일퀘 안줌이거 고치는 거 그렇게 어려운 것도 아닐 텐데 왜 방치하고 있는지 모르겠음이외에도 거슬리는 것이 한두가지가 아닌데 게임은 또 재밌음게임 자체가 취향에 맞아서 하고 있지만 다른 사람들한테 추천은 못할듯진짜 치명적인 것 몇가지만 고쳐줘도 강력추천까지 가능한데 여러모로 아쉬운 게임",2024-04-12,2024-04-12,False,5,0,0.594345390796661377,0,True,False,False
156146376,76561198202989153,0,8,9989,0,9988,2024-01-18,koreana,"공지는 쫌 인게임내에서 해줘야지 창고 번칸부터 끝칸까지 아이템 사라집니다를 디코에서만 끄적이면 디코못본사람은 어쩌라고 이새끼들아 ",2024-01-17,2024-01-17,False,5,0,0.582968771457672119,0,True,False,False
148882511,76561198976798799,0,1,7307,0,4687,2024-04-18,koreana,"게임이 너무 확 바뀜      되면서 캐릭터도 바뀌고 맵도 엄청 넓어지고 조작키도 바뀌고 바뀐 건 엄청 많은데이게   패치를 여러번 하면서 서서히 하나씩 넣었으면 적응을 했을 것 같은데한번에 샤샤샥 바뀌어버리니까 적응할 시간을 안주는 느낌한  년 쉬었다 킨 것도 아니고 한    주 만에 켰는데 게임이 아예 달라져 있음바뀐게 너무 많으니까 적응하고싶은 마음이 안듦",2023-10-26,2023-10-26,False,5,0,0.567245423793792725,0,False,False,False
157627399,76561198011030187,0,3,3499,0,3492,2024-02-05,koreana,"게임이 너무 불친절해서 뉴비 입장에서 혼자 뭘 해야할지 모르겠음",2024-02-05,2024-02-05,False,3,0,0.559748470783233643,0,True,False,False
162523178,76561198007756399,0,7,2308,0,2308,2020-03-05,koreana,"이게임이 좆같은게 몇년전에는 디아처럼 액트가 없어서 좀만 키우고 바로 로그라이크로 넘어가는데 어느순간 액트를 밀어야되서 여러캐릭 맛보기도 힘들고 액트가 존나재미없어서  장부터  번포기했다 오히려 자기게임의 장점을 잃어버림 파밍겜이냐고 로그라이크게임인데",2024-04-09,2024-04-09,False,4,0,0.55670320987701416,0,True,False,False
147853961,76561198104238223,0,4,53818,0,47537,2024-01-19,koreana," 로 바뀌면서 개 노잼",2023-10-08,2023-10-08,False,4,0,0.552631556987762451,0,True,False,False
157648798,76561198077054993,269,6,2448,0,2448,2024-01-31,koreana,"스팀에 한국어 표시되있으면서 한글은 개뿔 영어 대부분인 쓰레기같은 번역이 한국어 그냥 영어로 플레이하거나 하는거면 모르겠는데 한국어 패치 제대로 안된 번역쓰레기는좀  그래도 게임은 재밌었긴했는데   번역이  쓰레기  ",2024-02-05,2024-02-05,False,2,0,0.545454561710357666,0,False,False,False
156549684,76561199466557314,0,16,478,0,478,2023-12-25,koreana,"템 줍기도 힘들고 재미도 없음 세일해도 사지마세요",2024-01-22,2024-01-22,False,2,0,0.540636062622070313,0,True,False,False
161772631,76561198373979172,55,16,502,0,502,2024-01-04,koreana,"추리인줄 알았지만 노벨류에 가까움 기대와 다른 겜",2024-03-30,2024-03-30,False,1,0,0.523809552192687988,0,True,False,False
68337148,76561198082223464,0,1,768,0,759,2020-05-06,koreana,"다른분들 평가 읽어보니 대부분 비슷한 감상이던데호러 추리를 가장한 그냥 비쥬얼노벨이라는게 함정  엔딩부분이 너무 이야기가 부족한 느낌  만들다 만 느낌이 들정도로  그리고 동굴부분과 신령은 왜있는지 의문일정도  난 그거때문에 히든엔딩이나 진엔딩 같은게 있을줄 알았는데그냥 숨겨진 기록 주기위한 장치일뿐이었음 게임자체가 마음에 안드는건 아니나이 게임에 원하는바는 만족시켜주지 못했기때문에 추천은 못하겠음 ",2020-05-01,2020-05-01,False,100,3,0.802321016788482666,0,True,False,False
97407141,76561198097740645,0,31,532,0,532,2020-10-08,koreana,"미연시라기엔 요소가 너무 부족하고공포라기엔 무서운요소가 하나도없고추리라기엔 추리요소가 하나도없이 그냥 소거법만 있다",2021-08-12,2021-08-12,False,30,0,0.742322266101837158,0,True,False,False
68193333,76561198285197284,0,3,940,0,925,2020-04-29,koreana,"추리 어드벤처지만 정작 추리력은 거의 필요없어요  추리 과정에서 필요한 요소를 주인공이 알고 있기 때문에 유저가 생각할 여지가 없고  그나마 할 수 있는 것도 단순히 비교를 하는 것 뿐  선택에 따라 스토리가 크게 달라지는 것도 아니고    매번 범인이 바뀐다는 참신한 설정도 과정이 똑같으니 그다지 의미가 없어요  캐릭터 스토리나 엔딩을 전부 수집하려는 게 아니면  회차까지가 한계일 것 같아요 ",2020-04-29,2020-04-29,False,24,1,0.694293856620788574,0,False,False,False
69247381,76561198196485738,0,1,464,0,464,2020-05-16,koreana,"일러스트 추리난이도가 아쉽다 다회차 할 만큼 매력을 못느끼겠다 가성비가 좋은게임은 아니다 성우는 잘뽑혔다  만원 정도의 게임이다 ",2020-05-17,2020-05-17,False,18,1,0.684525668621063232,1,True,False,False
110293973,76561198803171271,0,1,721,0,683,2023-09-25,koreana,"당신이 길가다 주운 종이에 정답이 적혀있는 정말 믿을 수 없는 추리게임",2022-02-15,2022-02-15,False,23,11,0.636766374111175537,0,True,False,False
94412476,76561198028437878,317,17,368,0,368,2021-06-26,koreana,"추리에 온갖 신경을 다 써도 미연시가    인 게임    주변에서 나보고 외롭녜    그런거 아니라고   ",2021-06-26,2021-06-26,False,10,12,0.625,0,True,False,False
128733669,76561198151709581,63,13,459,0,459,2021-01-26,koreana,"씨발 누나    요괴 아니라고 했잖아요      ",2022-12-18,2022-12-18,False,7,15,0.624786794185638428,0,True,False,False
70967709,76561198016555435,0,5,262,0,262,2020-05-04,koreana,"호러나 스릴러 라기보다는 연애 시뮬에 가깝습니다  추리는 난이도가 너무나도 낮은 소거법이라 틀리는게 더 어렵고 단서   모으기는 포인트 클릭 노가다일뿐입니다 설정이나 아이디어 자체는 흥미로웠으나 스토리의 개연성이 빈약하고  행동 사이의 연결고리는 엉성하며갑자기 왜 이러는지 모르겠는 여성 캐릭터들과의 이벤트와 행동은 소위 말하는 서브컬쳐식 컨텐츠가 익숙하지 않으면 부담입니다저는 구입을 많이 후회했고  재미없었습니다 총평   게임의 시스템 자체는 아무 독창성 없는 포인트앤 클릭 텍스트 어드벤쳐            부족한 게임성을 몰입성과 스토리로 커버하지 못함          스릴러나 공포물을 기대하면 엄청나게 크게 실망할것임                      등장 캐릭터나 성우연기  연애 시뮬을 좋아하는 유저라면 고려해볼만 하나 그마저도 가격에 비해 제값을 하는지 의문",2020-06-18,2020-06-18,False,10,0,0.622857153415679932,0,True,False,False
68177101,76561198113581739,346,2,442,0,207,2022-02-24,koreana,"추리게임 아닙니다추리를 기대하고 사시면 반드시 후회합니다생존 추리 어드벤처래서 추리요소를 기대하고 샀는데 전 이걸 추리게임으로 분류하면 지뢰찾기는 전쟁 시뮬레이터로 분류하고싶네요오컬트가 테마인 다회차 플레이 필수에 랜덤요소로 가득찬 미연시라고 생각합니다",2020-04-28,2020-04-28,False,8,5,0.612396121025085449,0,True,False,False
145129077,76561198014804688,46,7,2708,0,907,2023-09-03,koreana,"  퍼 네번연속 실패해서  억까당한후 하기 싫어짐",2023-08-27,2023-08-27,False,12,4,0.646026313304901123,0,False,False,False
151910669,76561198117861914,0,29,2346,0,2106,2024-03-11,koreana,"     연속의 실패의 전설의 게임",2023-11-26,2023-11-26,False,4,3,0.581749081611633301,0,False,False,False
139458029,76561198103115111,0,18,519,0,519,2023-04-22,koreana,"운빨 망겜",2023-06-03,2023-06-03,False,5,0,0.575018465518951416,0,True,False,False
158726033,76561198299811495,0,25,1287,0,1287,2024-02-20,koreana,"후반 벨런스  망해서 하면 할수록    시간 허공에 날려먹은 기분 잘 느낄수 있습니다통계  패배 모션  다시하기 그딴거 하나 없고 성의없이  퀘스트를 실패했습니다 하나 띡 나오고 끝남너무 허무하고 짜증남  ",2024-02-20,2024-02-20,False,9,2,0.56658780574798584,0,True,False,False
153039509,76561198191592487,0,1,1029,0,94,2023-12-30,koreana,"김영웅 개시발 호로새끼야 니가 하자며 개 시발년아",2023-12-07,2023-12-07,False,4,4,0.538461565971374512,0,True,False,False
141603686,76561198151733053,0,35,684,0,382,2023-09-25,koreana,"확률 게임이라곤 하지만 너무 운빨로 돌아가는 게임이라 운빨스트레스가 심하네요",2023-07-08,2023-07-08,False,2,0,0.526749014854431152,0,True,False,False
155804844,76561198115757377,0,18,910,0,910,2023-12-10,koreana,"멀티로 재밌게 엔딩까지 봤습니다 턴제 게임이고 직업을 고를 수 있는  또 이동방식은 문명이 생각나는 그런 게임이었는데 유감스럽게도 생각보다 이런 장르에 익숙하지 않은 사람들에게 있어 이 게임이 가이드라인이 그렇게 친절하지도 않고 운빨 요소에 치우쳐져있는게 꽤 크며  로그라이크 형식인데도 불구하고 억울한 억까를 먼저 당하게 시킨 뒤 어느정도 해금을 해야 무난하게 게임을 진행할 수 있게 설정한 것 같다는 기분을 게임 내내 지울 수 없었는데 이러한 사항이 불친절한 튜토리얼과 겹쳐서 진입장벽으로 느껴졌네요 엔딩은 정말 최악입니다  전략같은것도 잘 짜고 할 수 있었지만  엔딩이 정말 사람 허탈하게 만들어요 스포일러는 할 수 없겠지만  스토리를 좋아하시는 분이라면 이게임은 매우 비추합니다 턴제 로그라이크와 운빨요소를 좋아한다면 이게임을 추천합니다 요약     같은데 재밌다  를 노린 것 같았지만 결과는   재밌는데  같다   를 낳았습니다 ",2024-01-12,2024-01-12,False,2,1,0.52173912525177002,0,True,False,False
115821268,76561199089143115,85,24,10,0,10,2022-05-21,koreana,"이진서 개시발 호로새끼야 니가 하자며 개 시발년아",2022-05-22,2022-05-22,False,45,34,0.745387911796569824,0,False,False,False
